Group,Condition,ResponseId,v_split_by_cgpt,num_yes,prop_yes,ground_truth,cGPT_thinks
Belief,Control,R_uqbhRxEVZ8HSfqV,False_Unsure,2,1.0,False,Unsure
Belief,Control,R_uqbhRxEVZ8HSfqV,True_False,4,1.0,True,False
Belief,Control,R_uqbhRxEVZ8HSfqV,True_True,2,0.6666666666666666,True,True
Belief,Control,R_uqbhRxEVZ8HSfqV,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Control,R_vNxY9ESHdfKEsvf,False_False,18,1.0,False,False
Belief,Control,R_vNxY9ESHdfKEsvf,False_Unsure,2,1.0,False,Unsure
Belief,Control,R_vNxY9ESHdfKEsvf,True_False,4,1.0,True,False
Belief,Control,R_vNxY9ESHdfKEsvf,True_True,3,1.0,True,True
Belief,Control,R_vNxY9ESHdfKEsvf,True_Unsure,13,1.0,True,Unsure
Belief,Control,R_vqzrRGiC4dv3vAl,False_False,8,0.4444444444444444,False,False
Belief,Control,R_vqzrRGiC4dv3vAl,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_vqzrRGiC4dv3vAl,True_False,2,0.5,True,False
Belief,Control,R_vqzrRGiC4dv3vAl,True_True,2,0.6666666666666666,True,True
Belief,Control,R_vqzrRGiC4dv3vAl,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Control,R_vwRdbJyIBiuRwbv,False_False,4,0.2222222222222222,False,False
Belief,Control,R_vwRdbJyIBiuRwbv,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_vwRdbJyIBiuRwbv,True_False,1,0.25,True,False
Belief,Control,R_vwRdbJyIBiuRwbv,True_True,3,1.0,True,True
Belief,Control,R_vwRdbJyIBiuRwbv,True_Unsure,6,0.46153846153846156,True,Unsure
Belief,Control,R_x3mmKeFGqRvQi4h,False_False,2,0.1111111111111111,False,False
Belief,Control,R_x3mmKeFGqRvQi4h,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_x3mmKeFGqRvQi4h,True_False,3,0.75,True,False
Belief,Control,R_x3mmKeFGqRvQi4h,True_True,2,0.6666666666666666,True,True
Belief,Control,R_x3mmKeFGqRvQi4h,True_Unsure,12,0.9230769230769231,True,Unsure
Belief,Control,R_x5vpmGcx1gLavvz,False_False,0,0.0,False,False
Belief,Control,R_x5vpmGcx1gLavvz,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_x5vpmGcx1gLavvz,True_False,0,0.0,True,False
Belief,Control,R_x5vpmGcx1gLavvz,True_True,1,0.3333333333333333,True,True
Belief,Control,R_x5vpmGcx1gLavvz,True_Unsure,8,0.6153846153846154,True,Unsure
Belief,Control,R_z265vP8gOZzHG0x,False_False,5,0.2777777777777778,False,False
Belief,Control,R_z265vP8gOZzHG0x,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_z265vP8gOZzHG0x,True_False,2,0.5,True,False
Belief,Control,R_z265vP8gOZzHG0x,True_True,3,1.0,True,True
Belief,Control,R_z265vP8gOZzHG0x,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Control,R_z6h5qm430igGXvz,False_False,0,0.0,False,False
Belief,Control,R_z6h5qm430igGXvz,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_z6h5qm430igGXvz,True_False,4,1.0,True,False
Belief,Control,R_z6h5qm430igGXvz,True_True,2,0.6666666666666666,True,True
Belief,Control,R_z6h5qm430igGXvz,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Control,R_zZIFpy7JnbsRuRX,False_False,2,0.1111111111111111,False,False
Belief,Control,R_zZIFpy7JnbsRuRX,False_Unsure,0,0.0,False,Unsure
Belief,Control,R_zZIFpy7JnbsRuRX,True_False,3,0.75,True,False
Belief,Control,R_zZIFpy7JnbsRuRX,True_True,3,1.0,True,True
Belief,Control,R_zZIFpy7JnbsRuRX,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_0Bc1jBXENk4QsUx,False_False,0,0.0,False,False
Belief,Forced,R_0Bc1jBXENk4QsUx,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_0Bc1jBXENk4QsUx,True_False,1,0.25,True,False
Belief,Forced,R_0Bc1jBXENk4QsUx,True_True,3,1.0,True,True
Belief,Forced,R_0Bc1jBXENk4QsUx,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Forced,R_0CmE8ILKb3rnkZj,False_False,0,0.0,False,False
Belief,Forced,R_0CmE8ILKb3rnkZj,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_0CmE8ILKb3rnkZj,True_False,1,0.25,True,False
Belief,Forced,R_0CmE8ILKb3rnkZj,True_True,3,1.0,True,True
Belief,Forced,R_0CmE8ILKb3rnkZj,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_10ovwYBaGM0xnls,False_False,13,0.7222222222222222,False,False
Belief,Forced,R_10ovwYBaGM0xnls,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_10ovwYBaGM0xnls,True_False,2,0.5,True,False
Belief,Forced,R_10ovwYBaGM0xnls,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_10ovwYBaGM0xnls,True_Unsure,8,0.6153846153846154,True,Unsure
Belief,Forced,R_11ZPkDGg71kZVkg,False_False,18,1.0,False,False
Belief,Forced,R_11ZPkDGg71kZVkg,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_11ZPkDGg71kZVkg,True_False,3,0.75,True,False
Belief,Forced,R_11ZPkDGg71kZVkg,True_True,3,1.0,True,True
Belief,Forced,R_11ZPkDGg71kZVkg,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_11dVWuHHTU0HxYq,False_False,14,0.7777777777777778,False,False
Belief,Forced,R_11dVWuHHTU0HxYq,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_11dVWuHHTU0HxYq,True_False,4,1.0,True,False
Belief,Forced,R_11dVWuHHTU0HxYq,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_11dVWuHHTU0HxYq,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_122VdH3MjD4Au49,False_False,1,0.05555555555555555,False,False
Belief,Forced,R_122VdH3MjD4Au49,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_122VdH3MjD4Au49,True_False,2,0.5,True,False
Belief,Forced,R_122VdH3MjD4Au49,True_True,3,1.0,True,True
Belief,Forced,R_122VdH3MjD4Au49,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_12LSwS5ypWAjTcC,False_False,0,0.0,False,False
Belief,Forced,R_12LSwS5ypWAjTcC,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_12LSwS5ypWAjTcC,True_False,1,0.25,True,False
Belief,Forced,R_12LSwS5ypWAjTcC,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_12LSwS5ypWAjTcC,True_Unsure,7,0.5384615384615384,True,Unsure
Belief,Forced,R_12tGdxBqyCmFCPi,False_False,1,0.05555555555555555,False,False
Belief,Forced,R_12tGdxBqyCmFCPi,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_12tGdxBqyCmFCPi,True_False,1,0.25,True,False
Belief,Forced,R_12tGdxBqyCmFCPi,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_12tGdxBqyCmFCPi,True_Unsure,1,0.07692307692307693,True,Unsure
Belief,Forced,R_1C44xhXMgiwpkSC,False_False,8,0.4444444444444444,False,False
Belief,Forced,R_1C44xhXMgiwpkSC,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1C44xhXMgiwpkSC,True_False,2,0.5,True,False
Belief,Forced,R_1C44xhXMgiwpkSC,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1C44xhXMgiwpkSC,True_Unsure,5,0.38461538461538464,True,Unsure
Belief,Forced,R_1Cj70ollp5Ohhey,False_False,0,0.0,False,False
Belief,Forced,R_1Cj70ollp5Ohhey,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1Cj70ollp5Ohhey,True_False,3,0.75,True,False
Belief,Forced,R_1Cj70ollp5Ohhey,True_True,3,1.0,True,True
Belief,Forced,R_1Cj70ollp5Ohhey,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1DT5X2Gw83KF49Z,False_False,1,0.05555555555555555,False,False
Belief,Forced,R_1DT5X2Gw83KF49Z,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1DT5X2Gw83KF49Z,True_False,1,0.25,True,False
Belief,Forced,R_1DT5X2Gw83KF49Z,True_True,3,1.0,True,True
Belief,Forced,R_1DT5X2Gw83KF49Z,True_Unsure,5,0.38461538461538464,True,Unsure
Belief,Forced,R_1Ebb3TefBBok4kd,False_False,2,0.1111111111111111,False,False
Belief,Forced,R_1Ebb3TefBBok4kd,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1Ebb3TefBBok4kd,True_False,1,0.25,True,False
Belief,Forced,R_1Ebb3TefBBok4kd,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1Ebb3TefBBok4kd,True_Unsure,6,0.46153846153846156,True,Unsure
Belief,Forced,R_1FQIv18sgzO04Uy,False_False,18,1.0,False,False
Belief,Forced,R_1FQIv18sgzO04Uy,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1FQIv18sgzO04Uy,True_False,4,1.0,True,False
Belief,Forced,R_1FQIv18sgzO04Uy,True_True,3,1.0,True,True
Belief,Forced,R_1FQIv18sgzO04Uy,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1FSeb7hRTPsSltU,False_False,0,0.0,False,False
Belief,Forced,R_1FSeb7hRTPsSltU,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1FSeb7hRTPsSltU,True_False,0,0.0,True,False
Belief,Forced,R_1FSeb7hRTPsSltU,True_True,0,0.0,True,True
Belief,Forced,R_1FSeb7hRTPsSltU,True_Unsure,1,0.07692307692307693,True,Unsure
Belief,Forced,R_1Fgi3oz8PbbYZaH,False_False,0,0.0,False,False
Belief,Forced,R_1Fgi3oz8PbbYZaH,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1Fgi3oz8PbbYZaH,True_False,1,0.25,True,False
Belief,Forced,R_1Fgi3oz8PbbYZaH,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1Fgi3oz8PbbYZaH,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1FhvYfsDJx7Zeso,False_False,11,0.6111111111111112,False,False
Belief,Forced,R_1FhvYfsDJx7Zeso,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1FhvYfsDJx7Zeso,True_False,2,0.5,True,False
Belief,Forced,R_1FhvYfsDJx7Zeso,True_True,3,1.0,True,True
Belief,Forced,R_1FhvYfsDJx7Zeso,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1GVLFMYL8pQwRJE,False_False,16,0.8888888888888888,False,False
Belief,Forced,R_1GVLFMYL8pQwRJE,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1GVLFMYL8pQwRJE,True_False,2,0.5,True,False
Belief,Forced,R_1GVLFMYL8pQwRJE,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1GVLFMYL8pQwRJE,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1I6l3GHmiaif5XH,False_False,16,0.8888888888888888,False,False
Belief,Forced,R_1I6l3GHmiaif5XH,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1I6l3GHmiaif5XH,True_False,4,1.0,True,False
Belief,Forced,R_1I6l3GHmiaif5XH,True_True,3,1.0,True,True
Belief,Forced,R_1I6l3GHmiaif5XH,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Forced,R_1IK68ky1jZboYr4,False_False,18,1.0,False,False
Belief,Forced,R_1IK68ky1jZboYr4,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1IK68ky1jZboYr4,True_False,4,1.0,True,False
Belief,Forced,R_1IK68ky1jZboYr4,True_True,3,1.0,True,True
Belief,Forced,R_1IK68ky1jZboYr4,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1K27UHvZ2BeYEXU,False_False,10,0.5555555555555556,False,False
Belief,Forced,R_1K27UHvZ2BeYEXU,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1K27UHvZ2BeYEXU,True_False,4,1.0,True,False
Belief,Forced,R_1K27UHvZ2BeYEXU,True_True,3,1.0,True,True
Belief,Forced,R_1K27UHvZ2BeYEXU,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Forced,R_1K8qHl2DnKMhmL9,False_False,14,0.7777777777777778,False,False
Belief,Forced,R_1K8qHl2DnKMhmL9,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1K8qHl2DnKMhmL9,True_False,4,1.0,True,False
Belief,Forced,R_1K8qHl2DnKMhmL9,True_True,3,1.0,True,True
Belief,Forced,R_1K8qHl2DnKMhmL9,True_Unsure,8,0.6153846153846154,True,Unsure
Belief,Forced,R_1KfpX18HYqwqFPb,False_False,18,1.0,False,False
Belief,Forced,R_1KfpX18HYqwqFPb,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1KfpX18HYqwqFPb,True_False,4,1.0,True,False
Belief,Forced,R_1KfpX18HYqwqFPb,True_True,3,1.0,True,True
Belief,Forced,R_1KfpX18HYqwqFPb,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1KpUp2fx6UU8z5R,False_False,12,0.6666666666666666,False,False
Belief,Forced,R_1KpUp2fx6UU8z5R,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1KpUp2fx6UU8z5R,True_False,3,0.75,True,False
Belief,Forced,R_1KpUp2fx6UU8z5R,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_1KpUp2fx6UU8z5R,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Forced,R_1KvzkF91snBbWep,False_False,2,0.1111111111111111,False,False
Belief,Forced,R_1KvzkF91snBbWep,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1KvzkF91snBbWep,True_False,3,0.75,True,False
Belief,Forced,R_1KvzkF91snBbWep,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1KvzkF91snBbWep,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1Kw0IOKmSFpKjgE,False_False,5,0.2777777777777778,False,False
Belief,Forced,R_1Kw0IOKmSFpKjgE,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1Kw0IOKmSFpKjgE,True_False,1,0.25,True,False
Belief,Forced,R_1Kw0IOKmSFpKjgE,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_1Kw0IOKmSFpKjgE,True_Unsure,7,0.5384615384615384,True,Unsure
Belief,Forced,R_1LSS3tbya0TnWNF,False_False,0,0.0,False,False
Belief,Forced,R_1LSS3tbya0TnWNF,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1LSS3tbya0TnWNF,True_False,1,0.25,True,False
Belief,Forced,R_1LSS3tbya0TnWNF,True_True,3,1.0,True,True
Belief,Forced,R_1LSS3tbya0TnWNF,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Forced,R_1M0bvNBcJhkUGSd,False_False,0,0.0,False,False
Belief,Forced,R_1M0bvNBcJhkUGSd,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1M0bvNBcJhkUGSd,True_False,0,0.0,True,False
Belief,Forced,R_1M0bvNBcJhkUGSd,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_1M0bvNBcJhkUGSd,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1N4FgTiVCWWARFc,False_False,2,0.1111111111111111,False,False
Belief,Forced,R_1N4FgTiVCWWARFc,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1N4FgTiVCWWARFc,True_False,0,0.0,True,False
Belief,Forced,R_1N4FgTiVCWWARFc,True_True,3,1.0,True,True
Belief,Forced,R_1N4FgTiVCWWARFc,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1N9WO1Ru9up4Q5o,False_False,0,0.0,False,False
Belief,Forced,R_1N9WO1Ru9up4Q5o,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1N9WO1Ru9up4Q5o,True_False,1,0.25,True,False
Belief,Forced,R_1N9WO1Ru9up4Q5o,True_True,3,1.0,True,True
Belief,Forced,R_1N9WO1Ru9up4Q5o,True_Unsure,7,0.5384615384615384,True,Unsure
Belief,Forced,R_1NrDVyQDrmeD3Mp,False_False,0,0.0,False,False
Belief,Forced,R_1NrDVyQDrmeD3Mp,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1NrDVyQDrmeD3Mp,True_False,2,0.5,True,False
Belief,Forced,R_1NrDVyQDrmeD3Mp,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_1NrDVyQDrmeD3Mp,True_Unsure,6,0.46153846153846156,True,Unsure
Belief,Forced,R_1Nt5XLGcv51FQGG,False_False,13,0.7222222222222222,False,False
Belief,Forced,R_1Nt5XLGcv51FQGG,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1Nt5XLGcv51FQGG,True_False,2,0.5,True,False
Belief,Forced,R_1Nt5XLGcv51FQGG,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1Nt5XLGcv51FQGG,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Forced,R_1OBL1arUUMu7VXD,False_False,7,0.3888888888888889,False,False
Belief,Forced,R_1OBL1arUUMu7VXD,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1OBL1arUUMu7VXD,True_False,3,0.75,True,False
Belief,Forced,R_1OBL1arUUMu7VXD,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_1OBL1arUUMu7VXD,True_Unsure,6,0.46153846153846156,True,Unsure
Belief,Forced,R_1PRuWtRRwTlzhm9,False_False,7,0.3888888888888889,False,False
Belief,Forced,R_1PRuWtRRwTlzhm9,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1PRuWtRRwTlzhm9,True_False,3,0.75,True,False
Belief,Forced,R_1PRuWtRRwTlzhm9,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1PRuWtRRwTlzhm9,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Forced,R_1Q4x1LBIyOnNDz2,False_False,6,0.3333333333333333,False,False
Belief,Forced,R_1Q4x1LBIyOnNDz2,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1Q4x1LBIyOnNDz2,True_False,2,0.5,True,False
Belief,Forced,R_1Q4x1LBIyOnNDz2,True_True,3,1.0,True,True
Belief,Forced,R_1Q4x1LBIyOnNDz2,True_Unsure,8,0.6153846153846154,True,Unsure
Belief,Forced,R_1QFN8CELXvCayVm,False_False,3,0.16666666666666666,False,False
Belief,Forced,R_1QFN8CELXvCayVm,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1QFN8CELXvCayVm,True_False,2,0.5,True,False
Belief,Forced,R_1QFN8CELXvCayVm,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1QFN8CELXvCayVm,True_Unsure,8,0.6153846153846154,True,Unsure
Belief,Forced,R_1Qn4Hy0DGFRLPtx,False_False,0,0.0,False,False
Belief,Forced,R_1Qn4Hy0DGFRLPtx,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1Qn4Hy0DGFRLPtx,True_False,0,0.0,True,False
Belief,Forced,R_1Qn4Hy0DGFRLPtx,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1Qn4Hy0DGFRLPtx,True_Unsure,1,0.07692307692307693,True,Unsure
Belief,Forced,R_1cU29NEUV6sSSps,False_False,0,0.0,False,False
Belief,Forced,R_1cU29NEUV6sSSps,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1cU29NEUV6sSSps,True_False,3,0.75,True,False
Belief,Forced,R_1cU29NEUV6sSSps,True_True,3,1.0,True,True
Belief,Forced,R_1cU29NEUV6sSSps,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Forced,R_1d46m6JbN0eILTz,False_False,0,0.0,False,False
Belief,Forced,R_1d46m6JbN0eILTz,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1d46m6JbN0eILTz,True_False,0,0.0,True,False
Belief,Forced,R_1d46m6JbN0eILTz,True_True,3,1.0,True,True
Belief,Forced,R_1d46m6JbN0eILTz,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1f33GggvEmy91BO,False_False,13,0.7222222222222222,False,False
Belief,Forced,R_1f33GggvEmy91BO,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1f33GggvEmy91BO,True_False,3,0.75,True,False
Belief,Forced,R_1f33GggvEmy91BO,True_True,3,1.0,True,True
Belief,Forced,R_1f33GggvEmy91BO,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Forced,R_1fiTy03KsbADHDL,False_False,18,1.0,False,False
Belief,Forced,R_1fiTy03KsbADHDL,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1fiTy03KsbADHDL,True_False,4,1.0,True,False
Belief,Forced,R_1fiTy03KsbADHDL,True_True,3,1.0,True,True
Belief,Forced,R_1fiTy03KsbADHDL,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1g0ycN2jU5tQwgP,False_False,10,0.5555555555555556,False,False
Belief,Forced,R_1g0ycN2jU5tQwgP,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1g0ycN2jU5tQwgP,True_False,3,0.75,True,False
Belief,Forced,R_1g0ycN2jU5tQwgP,True_True,3,1.0,True,True
Belief,Forced,R_1g0ycN2jU5tQwgP,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1g7R2s4nAJ4mSnj,False_False,1,0.05555555555555555,False,False
Belief,Forced,R_1g7R2s4nAJ4mSnj,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1g7R2s4nAJ4mSnj,True_False,4,1.0,True,False
Belief,Forced,R_1g7R2s4nAJ4mSnj,True_True,3,1.0,True,True
Belief,Forced,R_1g7R2s4nAJ4mSnj,True_Unsure,10,0.7692307692307693,True,Unsure
Belief,Forced,R_1gnppA8ylM8xV72,False_False,4,0.2222222222222222,False,False
Belief,Forced,R_1gnppA8ylM8xV72,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1gnppA8ylM8xV72,True_False,3,0.75,True,False
Belief,Forced,R_1gnppA8ylM8xV72,True_True,0,0.0,True,True
Belief,Forced,R_1gnppA8ylM8xV72,True_Unsure,11,0.8461538461538461,True,Unsure
Belief,Forced,R_1hGx37e920y6O0Z,False_False,0,0.0,False,False
Belief,Forced,R_1hGx37e920y6O0Z,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1hGx37e920y6O0Z,True_False,3,0.75,True,False
Belief,Forced,R_1hGx37e920y6O0Z,True_True,3,1.0,True,True
Belief,Forced,R_1hGx37e920y6O0Z,True_Unsure,6,0.46153846153846156,True,Unsure
Belief,Forced,R_1isWCjIMTWijjF6,False_False,11,0.6111111111111112,False,False
Belief,Forced,R_1isWCjIMTWijjF6,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1isWCjIMTWijjF6,True_False,2,0.5,True,False
Belief,Forced,R_1isWCjIMTWijjF6,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1isWCjIMTWijjF6,True_Unsure,7,0.5384615384615384,True,Unsure
Belief,Forced,R_1jfgBSlaobMCkAP,False_False,4,0.2222222222222222,False,False
Belief,Forced,R_1jfgBSlaobMCkAP,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1jfgBSlaobMCkAP,True_False,4,1.0,True,False
Belief,Forced,R_1jfgBSlaobMCkAP,True_True,3,1.0,True,True
Belief,Forced,R_1jfgBSlaobMCkAP,True_Unsure,8,0.6153846153846154,True,Unsure
Belief,Forced,R_1lnueOyMCaiJI8z,False_False,9,0.5,False,False
Belief,Forced,R_1lnueOyMCaiJI8z,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1lnueOyMCaiJI8z,True_False,3,0.75,True,False
Belief,Forced,R_1lnueOyMCaiJI8z,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1lnueOyMCaiJI8z,True_Unsure,9,0.6923076923076923,True,Unsure
Belief,Forced,R_1lrGfI94VMAeOHv,False_False,0,0.0,False,False
Belief,Forced,R_1lrGfI94VMAeOHv,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1lrGfI94VMAeOHv,True_False,1,0.25,True,False
Belief,Forced,R_1lrGfI94VMAeOHv,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1lrGfI94VMAeOHv,True_Unsure,5,0.38461538461538464,True,Unsure
Belief,Forced,R_1mJGQEdTcEub9JK,False_False,0,0.0,False,False
Belief,Forced,R_1mJGQEdTcEub9JK,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1mJGQEdTcEub9JK,True_False,3,0.75,True,False
Belief,Forced,R_1mJGQEdTcEub9JK,True_True,2,0.6666666666666666,True,True
Belief,Forced,R_1mJGQEdTcEub9JK,True_Unsure,5,0.38461538461538464,True,Unsure
Belief,Forced,R_1mt7xId8XELW0U9,False_False,2,0.1111111111111111,False,False
Belief,Forced,R_1mt7xId8XELW0U9,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1mt7xId8XELW0U9,True_False,2,0.5,True,False
Belief,Forced,R_1mt7xId8XELW0U9,True_True,3,1.0,True,True
Belief,Forced,R_1mt7xId8XELW0U9,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1nPhEMmBxXKOhft,False_False,18,1.0,False,False
Belief,Forced,R_1nPhEMmBxXKOhft,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1nPhEMmBxXKOhft,True_False,4,1.0,True,False
Belief,Forced,R_1nPhEMmBxXKOhft,True_True,3,1.0,True,True
Belief,Forced,R_1nPhEMmBxXKOhft,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1pAkGKfwM64anj9,False_False,0,0.0,False,False
Belief,Forced,R_1pAkGKfwM64anj9,False_Unsure,1,0.5,False,Unsure
Belief,Forced,R_1pAkGKfwM64anj9,True_False,4,1.0,True,False
Belief,Forced,R_1pAkGKfwM64anj9,True_True,3,1.0,True,True
Belief,Forced,R_1pAkGKfwM64anj9,True_Unsure,6,0.46153846153846156,True,Unsure
Belief,Forced,R_1pApkjnZPCuatRn,False_False,18,1.0,False,False
Belief,Forced,R_1pApkjnZPCuatRn,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1pApkjnZPCuatRn,True_False,4,1.0,True,False
Belief,Forced,R_1pApkjnZPCuatRn,True_True,3,1.0,True,True
Belief,Forced,R_1pApkjnZPCuatRn,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1pEe5sw91iWEtur,False_False,0,0.0,False,False
Belief,Forced,R_1pEe5sw91iWEtur,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1pEe5sw91iWEtur,True_False,1,0.25,True,False
Belief,Forced,R_1pEe5sw91iWEtur,True_True,1,0.3333333333333333,True,True
Belief,Forced,R_1pEe5sw91iWEtur,True_Unsure,5,0.38461538461538464,True,Unsure
Belief,Forced,R_1pyWdNPP6n1NB0Z,False_False,4,0.2222222222222222,False,False
Belief,Forced,R_1pyWdNPP6n1NB0Z,False_Unsure,0,0.0,False,Unsure
Belief,Forced,R_1pyWdNPP6n1NB0Z,True_False,3,0.75,True,False
Belief,Forced,R_1pyWdNPP6n1NB0Z,True_True,3,1.0,True,True
Belief,Forced,R_1pyWdNPP6n1NB0Z,True_Unsure,13,1.0,True,Unsure
Belief,Forced,R_1qepZ5ftz0nD02P,False_False,1,0.05555555555555555,False,False
Belief,Forced,R_1qepZ5ftz0nD02P,False_Unsure,2,1.0,False,Unsure
Belief,Forced,R_1qepZ5ftz0nD02P,True_False,1,0.25,True,False
